 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,MakinLemonade_1mp4-00237.jpeg:1_3_l,415,717.5,603.5,-45,414.365,4,2,2,1,1,male
2,MakinLemonade_1mp4-00237.jpeg:1_3_w,115,737,636.5,43.933,113.864,4,2,2,1,1,male
