 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,MakinLemonade_1mp4-00141.jpeg:2_2_l,155,1357.5,362.333,-116.51,153.842,4,1,2,1,2,female
2,MakinLemonade_1mp4-00141.jpeg:2_2_w,50,1368,348.667,-27.087,49.046,4,1,2,1,2,female
