 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,RichardBrooks_1mp4-00459.jpeg:1_2_l,418,919,433.125,-6.852,416.978,4,1,2,1,2,unidentified 
2,RichardBrooks_1mp4-00459.jpeg:1_2_w,92,963.5,447.292,-96.277,91.465,4,1,2,1,2,unidentified 
