 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,reefresortkohkradanmp4-00040.jpeg:1_4_l,156,660.75,469.25,49.981,154.734,9,1,2,1,2,unidentified 
2,reefresortkohkradanmp4-00040.jpeg:1_4_w,41,675.25,453,-38.437,40.215,9,1,2,1,2,unidentified 
