 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,reefresortkohkradanmp4-00154.jpeg:1_2_l,185,577.5,485.5,-113.076,183.698,9,1,2,1,2,unidentified 
2,reefresortkohkradanmp4-00154.jpeg:1_2_w,43,592,457,-22.306,42.154,9,1,2,1,2,unidentified 
