 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,katrinarazon_1mp4-00014.jpeg:1_1_l,565,674,803,12.903,564.248,4,1,2,1,1,calf
2,katrinarazon_1mp4-00014.jpeg:1_1_w,142,615,797.5,-76.853,140.688,4,1,2,1,1,calf
