 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,AquaticaDiveResortTimorLeste_1mp4-00010.jpeg:1_1_l,226,711,886.5,-111.659,224.878,9,1,1,1,1,unidentified
2,AquaticaDiveResortTimorLeste_1mp4-00010.jpeg:1_1_w,45,726,860.5,-24.228,43.863,9,1,1,1,1,unidentified
