 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,AquaticaDiveResortTimorLeste_1mp4-00012.jpeg:1_2_l,225,707.833,891.5,-107.466,224.343,9,1,1,1,1,unidentified
2,AquaticaDiveResortTimorLeste_1mp4-00012.jpeg:1_2_w,44,722.167,863.333,-17.459,43.329,9,1,1,1,1,unidentified
