 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,ealx_1mp4-00046.jpeg:1_2_l,194,634.667,302.354,59.191,192.644,2,1,2,2,1,unidentified
2,ealx_1mp4-00046.jpeg:1_2_w,52,621.25,318.125,-31.589,51.067,2,1,2,2,1,unidentified
