 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual,female_calf_couple
1,ealx2mp4-00039.jpeg:2_2_l,77,296.625,144.625,-33.742,76.063,4,2,2,2,1,calf,ealx2mp4-00039.jpeg:1_1_l
2,ealx2mp4-00039.jpeg:2_2_w,15,290.875,142.125,54.926,14.357,4,2,2,2,1,calf,ealx2mp4-00039.jpeg:1_1_w
3,ealx2mp4-00039.jpeg:1_1_l,133,256,157.75,-20.556,132.432,4,2,2,2,1,female,ealx2mp4-00039.jpeg:2_2_l
4,ealx2mp4-00039.jpeg:1_1_w,28,244.875,152.5,68.694,26.834,4,2,2,2,1,female,ealx2mp4-00039.jpeg:2_2_w
