 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual,female_calf_couple
1,ealx_1mp4-00133.jpeg:2_3_l,159,603.875,334,24.661,158.177,4,2,2,1,1,female,ealx_1mp4-00125.jpeg:3_2_l
2,ealx_1mp4-00133.jpeg:2_3_w,31,584,346.75,-65.158,29.753,4,2,2,1,1,female ,ealx_1mp4-00125.jpeg:3_2_w
