 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,ealx1mp4-00041.jpeg:1_3_l,185,387.562,203.604,-20.555,183.828,2,1,2,1,1,unidentified
2,ealx1mp4-00041.jpeg:1_3_w,42,406.083,212,70.315,41.067,2,1,2,1,1,unidentified
