 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,snorkelaroundtheword1mp4-00028.jpeg:1_1_l,297,2019,883,66.548,296.493,4,1,2,2,2,unidentified 
2,snorkelaroundtheword1mp4-00028.jpeg:1_1_w,98,2025,909.5,-22.348,97.309,4,1,2,2,2,unidentified 
