 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,snorkelaroundtheword1mp4-00032.jpeg:1_3_l,317,1997.5,819.5,60.593,315.674,4,2,2,2,2,unidentified 
2,snorkelaroundtheword1mp4-00032.jpeg:1_3_w,103,1994,852,-28.072,102,4,2,2,2,2,unidentified 
