 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,angie.swimsmp4-00001.jpeg:1_1_l,645,476.5,383.5,-86.884,643.952,4,1,2,1,1,unidentified 
2,angie.swimsmp4-00001.jpeg:1_1_w,145,489,284.5,2.783,144.17,4,1,2,1,1,unidentified 
