 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,BornToBeWild_1mp4-00381.jpeg:3_4_l,567,915,340.5,-82.687,565.601,4,1,1,1,1,unidentified
2,BornToBeWild_1mp4-00381.jpeg:3_4_w,135,903.5,273,7.707,134.213,4,1,1,1,1,unidentified
