 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,BornToBeWild_1mp4-00382.jpeg:3_5_l,589,914.417,308.75,-84.026,587.692,4,1,1,1,1,unidentified
2,BornToBeWild_1mp4-00382.jpeg:3_5_w,142,904.5,233.75,5.913,140.749,4,1,1,1,1,unidentified
