 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual,female_calf_couple
1,BornToBeWild_1mp4-00074.jpeg:1_3_l,551,976,555.5,-92.711,549.615,4,1,2,1,1,female,BornToBeWild_1mp4-00826.jpeg:2_4_l
2,BornToBeWild_1mp4-00074.jpeg:1_3_w,147,974,481,-3.918,146.342,4,1,2,1,1,female,BornToBeWild_1mp4-00826.jpeg:2_4_w
