 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,LeaBernagou_1mp4-00102.jpeg:1_5_l,214,827.25,687.5,-66.925,213.045,2,1,2,2,1,unidentified
2,LeaBernagou_1mp4-00102.jpeg:1_5_w,55,817.125,666,23.093,53.54,2,1,2,2,1,unidentified 
