 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,LeaBernagou_1mp4-00101.jpeg:1_4_l,214,837.25,675.5,-66.078,213.324,2,1,2,2,1,unidentified
2,LeaBernagou_1mp4-00101.jpeg:1_4_w,57,826.25,657,25.419,55.913,2,1,2,2,1,unidentified 
