 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,simplyabudhabi.ae_1mp4-00050.jpeg:1_4_l,477,1033,274,-77.132,475.954,2,1,2,1,1,unidentified
2,simplyabudhabi.ae_1mp4-00050.jpeg:1_4_w,137,1041.5,322,12.711,136.341,2,1,2,1,1,unidentified
