 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,rosslongphotomp4-00021.jpeg:1_2_l,375,376,642.5,-34.666,374.477,4,1,2,2,2,unidentified 
2,rosslongphotomp4-00021.jpeg:1_2_w,94,405,690.5,48.059,92.763,4,1,2,2,2,unidentified 
