 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,rosslongphotomp4-00023.jpeg:1_3_l,373,383,653.5,-34.588,371.695,4,1,2,2,2,unidentified 
2,rosslongphotomp4-00023.jpeg:1_3_w,87,414,696.5,51.132,86.052,4,1,2,2,2,unidentified 
