 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual,female_calf_couple
1,NewCaledonia_1mp4-00039.jpeg:1_2_l,885,906,755,178.834,884.183,4,1,2,2,1,female ,NewCaledonia_1mp4-00102.jpeg:2_4_l
2,NewCaledonia_1mp4-00039.jpeg:1_2_w,253,983,758,-89.545,252.008,4,1,2,2,1,female ,NewCaledonia_1mp4-00102.jpeg:2_4_w
