 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,stevenlqrmp4-00001.jpeg:1_1_l,93,428.167,932.083,-45.22,92.278,4,2,2,1,1,calf
2,stevenlqrmp4-00001.jpeg:1_1_w,25,433.417,943,45.277,24.395,4,2,2,1,1,calf
