 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,stevenlqrmp4-00065.jpeg:2_4_l,197,420.75,766.25,40.459,196.485,4,2,2,1,1,female
2,stevenlqrmp4-00065.jpeg:2_4_w,46,438.25,753.5,-49.054,45.014,4,2,2,1,1,female
