 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual,female_calf_couple
1,stevenlqrmp4-00011.jpeg:2_2_l,117,460.75,841.583,-41.749,116.388,4,2,2,1,1,female,stevenlqrmp4-00009.jpeg:1_5_l
2,stevenlqrmp4-00011.jpeg:2_2_w,28,464,849.417,47.774,26.784,4,2,2,1,1,female,stevenlqrmp4-00009.jpeg:1_5_w
