 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,FaisalUmar1mp4-00127.jpeg:2_2_l,489,572.5,518,10.872,487.755,4,2,2,2,2,unidentified
2,FaisalUmar1mp4-00127.jpeg:2_2_w,95,637,532,-78.93,93.744,4,2,2,2,2,unidentified
