 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,FaisalUmar1mp4-00141.jpeg:2_5_l,463,844,409.5,14.939,461.603,4,2,2,2,2,unidentified
2,FaisalUmar1mp4-00141.jpeg:2_5_w,88,919.5,394,-70.523,86.977,4,2,2,2,2,unidentified
