 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,geoffaquino2_1mp4-00016.jpeg:1_2_l,703,886.5,565,-34.959,701.59,2,1,2,2,1,unidentified
2,geoffaquino2_1mp4-00016.jpeg:1_2_w,153,986,635.5,52.753,152.003,2,1,2,2,1,unidentified
