 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,InstantEarth4Kmp4-00040.jpeg:1_4_l,492,408.75,657.75,-141.671,490.992,2,1,1,1,1,unidentified
2,InstantEarth4Kmp4-00040.jpeg:1_4_w,96,462.875,617.125,-51.598,95.384,2,1,1,1,1,unidentified
