 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,InstantEarth4Kmp4-00037.jpeg:1_1_l,489,412.75,641,-141.12,487.5,2,1,1,1,1,unidentified
2,InstantEarth4Kmp4-00037.jpeg:1_1_w,92,457.5,607.5,-50.622,91.421,2,1,1,1,1,unidentified
