 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,Caulvyn_Brystol_SIFmp4-00043.jpeg:1_2_l,262,1258,1141.5,-51.695,260.815,4,1,2,1,1,unidentified
2,Caulvyn_Brystol_SIFmp4-00043.jpeg:1_2_w,66,1233,1110,36.694,65.267,4,1,2,1,1,unidentified 
