 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,postcards.from.the.griffinsmp4-00071.jpeg:1_5_l,799,714,1190.5,-92.873,798.003,2,1,2,1,1,unidentified 
2,postcards.from.the.griffinsmp4-00071.jpeg:1_5_w,203,718.5,1072,-4.551,201.636,2,1,2,1,1,unidentified 
