 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,EndangeredSpeciesRecoveryProgramDugong1mp4-00063.jpeg:1_2_l,108,354.833,1031,18.038,106.571,9,1,1,1,1,unidentified
2,EndangeredSpeciesRecoveryProgramDugong1mp4-00063.jpeg:1_2_w,25,367.667,1030,-71.053,23.613,9,1,1,1,1,unidentified
