 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,EndangeredSpeciesRecoveryProgramDugongmp4-00046.jpeg:1_4_l,120,270.25,647,-51.303,119.161,9,1,2,2,1,unidentified
2,EndangeredSpeciesRecoveryProgramDugongmp4-00046.jpeg:1_4_w,26,256.75,628.5,39.369,25.224,9,1,2,2,1,unidentified
