 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,EndangeredSpeciesRecoveryProgramDugong1mp4-00068.jpeg:1_5_l,102,280.625,1024.875,20.407,101.095,9,1,1,1,1,unidentified
2,EndangeredSpeciesRecoveryProgramDugong1mp4-00068.jpeg:1_5_w,25,291.75,1021.375,-69.092,23.818,9,1,1,1,1,unidentified
