 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,hindalamerimp4-00045.jpeg:1_4_l,155,298,399.333,-0.87,153.684,4,1,2,1,1,calf
2,hindalamerimp4-00045.jpeg:1_4_w,45,304.5,396.5,-90,44,4,1,2,1,1,calf
