 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,tom_quinneymp4-00029.jpeg:1_1_l,1339,595.5,729,-62.056,1338.003,2,1,2,1,1,unidentified
2,tom_quinneymp4-00029.jpeg:1_1_w,257,530.75,566.25,27.618,255.626,2,1,2,1,1,unidentified
