 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,BastianSaputra2_1mp4-00083.jpeg:1_3_l,143,1322.833,547.167,-41.947,141.622,4,2,2,1,1,unidentified
2,BastianSaputra2_1mp4-00083.jpeg:1_3_w,35,1335.167,568.333,45.395,34.178,4,2,2,1,1,unidentified
