 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,BastianSaputra2_1mp4-00078.jpeg:1_4_l,147,1325.5,547.167,-45.185,145.665,4,2,2,1,1,unidentified
2,BastianSaputra2_1mp4-00078.jpeg:1_4_w,34,1333.5,561.167,44.17,32.53,4,2,2,1,1,unidentified
