 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,Rappler_1mp4-00007.jpeg:1_2_l,251,1016.75,615,-49.784,250.126,4,2,8,2,1,unidentified
2,Rappler_1mp4-00007.jpeg:1_2_w,70,1049.25,650,39.966,68.5,4,2,8,2,1,unidentified
