 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,Rappler_1mp4-00013.jpeg:2_1_l,242,1321,423.5,-92.851,241.299,4,2,8,2,1,unidentified
2,Rappler_1mp4-00013.jpeg:2_1_w,66,1319.5,474.5,-2.643,65.069,4,2,8,2,1,unidentified
