 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual,female_calf_couple
1,b47r_1mp4-00037.jpeg:1_3_l,654,931,649.5,-162.259,653.058,4,1,2,1,1,female ,b47r_1mp4-00053.jpeg:2_3_l
2,b47r_1mp4-00037.jpeg:1_3_w,161,1019.5,614,-69.864,159.765,4,1,2,1,1,female ,b47r_1mp4-00053.jpeg:2_3_w
