 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,b47r_1mp4-00039.jpeg:1_5_l,650,928.5,646,-162.599,648.689,4,1,2,1,1,female 
2,b47r_1mp4-00039.jpeg:1_5_w,160,1017.5,609,-70.54,159.088,4,1,2,1,1,female 
