 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,bambryan_1mp4-00011.jpeg:1_2_l,366,367.375,599.542,10.474,365.338,2,1,2,2,1,female
2,bambryan_1mp4-00011.jpeg:1_2_w,86,419.167,580.5,-78.25,85.117,2,1,2,2,1,female
