 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,dronesharkapp3mp4-00025.jpeg:1_2_l,686,375,552,-102.819,685.075,2,1,2,1,1,unidentified
2,dronesharkapp3mp4-00025.jpeg:1_2_w,162,385,447,-13.69,160.562,2,1,2,1,1,unidentified
