 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,dronesharkappmp4-00050.jpeg:1_4_l,1243,569,999,-89.17,1242.13,2,1,2,1,1,unidentified 
2,dronesharkappmp4-00050.jpeg:1_4_w,307,575,868.5,1.685,306.132,2,1,2,1,1,unidentified 
