 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,dronesharkappmp4-00060.jpeg:1_2_l,1331,618,946.5,-81.961,1330.07,2,1,2,2,1,unidentified 
2,dronesharkappmp4-00060.jpeg:1_2_w,325,604.5,802.5,7.98,324.139,2,1,2,2,1,unidentified 
