 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,dronesharkapp3mp4-00065.jpeg:1_3_l,505,309,584,17.788,504.099,2,1,1,1,1,unidentified
2,dronesharkapp3mp4-00065.jpeg:1_3_w,113,254.5,610,-71.727,111.629,2,1,1,1,1,unidentified
