 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,dronesharkappmp4-00057.jpeg:1_1_l,1326,621,967.5,-83.76,1324.849,2,1,2,1,1,unidentified 
2,dronesharkappmp4-00057.jpeg:1_1_w,333,615,783,6.226,331.958,2,1,2,1,1,unidentified 
