 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,Evan_Trotzuk_1amp4-00119.jpeg:1_3_l,441,1439.208,391.833,12.249,439.931,2,1,2,1,2,unidentified
2,Evan_Trotzuk_1amp4-00119.jpeg:1_3_w,89,1375.875,414.625,-73.316,87.952,2,1,2,1,2,unidentified 
