 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,Evan_Trotzuk_1bmp4-00729.jpeg:2_1_l,173,1055.5,626.667,17.978,171.717,4,1,2,1,2,unidentified
2,Evan_Trotzuk_1bmp4-00729.jpeg:2_1_w,43,1044.5,633,-66.861,42.412,4,1,2,1,2,unidentified 
