 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual,female_calf_couple
1,kayleighbrown2mp4-00043.jpeg:2_2_l,456,315.5,602.5,-84.828,454.852,2,1,1,1,1,calf,kayleighbrown2mp4-00021.jpeg:1_3_l
2,kayleighbrown2mp4-00043.jpeg:2_2_w,124,301.5,545,4.648,123.406,2,1,1,1,1,calf,kayleighbrown2mp4-00021.jpeg:1_3_w
