 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,NEOM_8th_Maymp4-00052.jpeg:1_2_l,244,403.958,304.792,29.884,242.685,2,1,2,1,1,unidentified
2,NEOM_8th_Maymp4-00052.jpeg:1_2_w,50,434.75,293.25,-59.534,49.308,2,1,2,1,1,unidentified
