 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,NEOM_DJI_2024.02.03mp4-00049.jpeg:1_1_l,549,927.5,512,43.3,548.249,4,1,2,1,1,unidentified
2,NEOM_DJI_2024.02.03mp4-00049.jpeg:1_1_w,131,974,460,-46.245,130.138,4,1,2,1,1,unidentified 
