 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,NEOM_2024.01.17mp4-00028.jpeg:1_2_l,525,952.5,599.5,-67.691,524.238,4,1,2,1,1,unidentified
2,NEOM_2024.01.17mp4-00028.jpeg:1_2_w,135,923,520,20.056,134.134,4,1,2,1,1,unidentified 
