 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,NEOM_DJI_2024.02.05_amp4-00022.jpeg:1_3_l,513,1007.417,571.417,53.76,512.264,4,1,2,1,1,unidentified
2,NEOM_DJI_2024.02.05_amp4-00022.jpeg:1_3_w,117,1048,508,-37.266,115.603,4,1,2,1,1,unidentified 
