 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,NEOM_9th_Maymp4-00021.jpeg:1_4_l,699,438,292,-38.019,698.14,2,1,1,1,1,unidentified
2,NEOM_9th_Maymp4-00021.jpeg:1_4_w,154,342,219.5,51.106,152.895,2,1,1,1,1,unidentified
