 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,NEOM_DJI_2024.02.05_bmp4-00008.jpeg:1_4_l,429,932,489.5,-104.069,427.833,4,1,2,1,1,unidentified
2,NEOM_DJI_2024.02.05_bmp4-00008.jpeg:1_4_w,101,951.5,432,-13.897,99.925,4,1,2,1,1,unidentified 
