 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,NEOM_2024.01.17mp4-00027.jpeg:1_1_l,530,959.5,603.5,-68.621,529.432,4,1,2,1,1,unidentified
2,NEOM_2024.01.17mp4-00027.jpeg:1_1_w,134,932.5,534,20.204,133.195,4,1,2,1,1,unidentified 
