 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,NEOM_DJI_2024.01.31_cmp4-00041.jpeg:1_2_l,507,900,517.5,-10.355,506.246,4,1,1,1,2,unidentified
2,NEOM_DJI_2024.01.31_cmp4-00041.jpeg:1_2_w,107,815.5,495.5,-99.197,106.367,4,1,1,1,2,unidentified 
