 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,NEOM_DJI_2024.02.07mp4-00037.jpeg:1_3_l,526,978,541,6.123,524.995,4,1,1,2,1,unidentified
2,NEOM_DJI_2024.02.07mp4-00037.jpeg:1_3_w,120,1050,546,-82.278,119.08,4,1,1,2,1,unidentified 
