 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,NEOM_DJI_2024.01.31_cmp4-00042.jpeg:1_3_l,502,910.5,513,-9.181,501.423,4,1,1,1,2,unidentified
2,NEOM_DJI_2024.01.31_cmp4-00042.jpeg:1_3_w,105,825,487.5,-98.83,104.235,4,1,1,1,2,unidentified 
